a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._unkvalue	m._control	m._ql_url
viveca	189	189	d27ba1cf7d8389ab3359087cf617fe42	151http://coolmath.com/	2015-03-20	ql20150318	4		Home page	0	http://coolmath.com/	Lessons	n151	151	http://coolmath.com/0-math-help-lessons.html
viveca	189	189	fb74c676e8b351a6430e3c5e1d720dd7	152http://coolmath.com/	2015-03-20	ql20150318	4		Home page	1	http://coolmath.com/	Math Lessons	n152	152	http://coolmath.com/0-math-help-lessons.html
viveca	189	189	ff97ad998dba0b171b38893047cc934c	153http://coolmath.com/	2015-03-20	ql20150318	1			2	http://coolmath.com/	Algebra	n153	153	http://coolmath.com/algebra/index.html
viveca	216	216	12f26c18a2bb513196ddb89088424379	2077http://www.wordreference.com/	2015-03-20	ql20150318	5			4	http://www.wordreference.com/	Español	n2077	2077	http://wordreference.com/es
viveca	216	216	16e60a5ec74528fc7e74f9a16dfe4805	2076http://www.wordreference.com/	2015-03-20	ql20150318	5			3	http://www.wordreference.com/	Dictionary	n2076	2076	http://wordreference.com/es
viveca	216	216	63851dfd8967b0120824cf6801052505	2073http://www.wordreference.com/	2015-03-20	ql20150318	2			0	http://www.wordreference.com/	English-french Dictionary	n2073	2073	http://wordreference.com/enfr
viveca	216	216	beffa456239b47fd65b6e51977a8a06d	2078http://www.wordreference.com/	2015-03-20	ql20150318	2			5	http://www.wordreference.com/	English-Spanish Dictionary	n2078	2078	http://wordreference.com/es/translation.asp?tranword=
viveca	216	216	d86b85cce807798a4bac7811bac7e224	2079http://www.wordreference.com/	2015-03-20	ql20150318	5			6	http://www.wordreference.com/	Dictionnaire Anglais	n2079	2079	http://wordreference.com/fr
viveca	216	216	db3f2e45ed17994a368c65217011921b	2075http://www.wordreference.com/	2015-03-20	ql20150318	4	Topic too specific		2	http://www.wordreference.com/	Welcome	n2075	2075	http://wordreference.com/enit/welcome
viveca	216	216	e5a024f705406e76fed183af2712dd4e	2074http://www.wordreference.com/	2015-03-20	ql20150318	1			1	http://www.wordreference.com/	Oxford Spanish Dictionary	n2074	2074	http://wordreference.com/english_spanish_dictionary.asp
viveca	228	228	06c1c164152602093e954941ebaa5888	1385http://www.mannsjewelers.com/	2015-03-20	ql20150318	4	Topic too specific		2	http://www.mannsjewelers.com/	Careers	n1385	1385	http://www.mannsjewelers.com/careers
viveca	228	228	06c81c0b91590bf124c55e75d7fc107f	1389http://www.mannsjewelers.com/	2015-03-20	ql20150318	1			6	http://www.mannsjewelers.com/	Watches	n1389	1389	http://www.mannsjewelers.com/watches/
viveca	228	228	135d6e87ac2b4a5a1f8d8ecefdfb4e52	1384http://www.mannsjewelers.com/	2015-03-20	ql20150318	1			1	http://www.mannsjewelers.com/	Accessories	n1384	1384	http://www.mannsjewelers.com/accessories/
viveca	228	228	75a5f7fffa7c6975520d0c800d7f6307	1387http://www.mannsjewelers.com/	2015-03-20	ql20150318	1			4	http://www.mannsjewelers.com/	Jewelry	n1387	1387	http://www.mannsjewelers.com/jewelry/
viveca	228	228	7a2134b35c91a41a8db8960b435b8718	1383http://www.mannsjewelers.com/	2015-03-20	ql20150318	3	Topic too specific		0	http://www.mannsjewelers.com/	ABOUT MJ	n1383	1383	http://www.mannsjewelers.com/about
viveca	228	228	a739a027cd03b1e51e674b7a48a3896a	1386http://www.mannsjewelers.com/	2015-03-20	ql20150318	2		Not the main page for engagement rings.	3	http://www.mannsjewelers.com/	View All	n1386	1386	http://www.mannsjewelers.com/engagement/category/engagement-rings?page=all
viveca	228	228	bfa7f74d9eccc9f2ba06452d09b9c5ef	1388http://www.mannsjewelers.com/	2015-03-20	ql20150318	1			5	http://www.mannsjewelers.com/	Locations & Hours	n1388	1388	http://www.mannsjewelers.com/locations
viveca	231	231	054e56df635a00a7775e4476f28b582d	1541http://www.nickjr.com/	2015-03-20	ql20150318	3	Topic too specific		3	http://www.nickjr.com/	Parties	n1541	1541	http://nickjr.com/parties
viveca	231	231	4bc6fcd5c59c4bceaca6ea4f5382be86	1540http://www.nickjr.com/	2015-03-20	ql20150318	1			2	http://www.nickjr.com/	Play Games	n1540	1540	http://nickjr.com/kids-games
viveca	231	231	6160c57e95d8e314b5e31ad4097eb8eb	1542http://www.nickjr.com/	2015-03-20	ql20150318	1			4	http://www.nickjr.com/	Show	n1542	1542	http://nickjr.com/shows
viveca	231	231	7f839fa8f9492f6b7e2ef0d984d6b277	1545http://www.nickjr.com/	2015-03-20	ql20150318	3	Topic too specific		7	http://www.nickjr.com/	How-to Videos	n1545	1545	http://nickjr.com/video/index.jhtml
viveca	231	231	b0981e9a2a8b018471076066ecc6620d	1543http://www.nickjr.com/	2015-03-20	ql20150318	1			5	http://www.nickjr.com/	Shows	n1543	1543	http://nickjr.com/shows
viveca	231	231	d7f1257237c11da8d060e51dded35060	1544http://www.nickjr.com/	2015-03-20	ql20150318	1			6	http://www.nickjr.com/	Umizoomi	n1544	1544	http://nickjr.com/team-umizoomi
viveca	231	231	e1786bb60ee6b2b950449ca433669ddf	1538http://www.nickjr.com/	2015-03-20	ql20150318	1			0	http://www.nickjr.com/	Bubble Guppies	n1538	1538	http://nickjr.com/bubble-guppies
viveca	231	231	f4c5cd9b9d6c0a34f819628e8ce54836	1539http://www.nickjr.com/	2015-03-20	ql20150318	1			1	http://www.nickjr.com/	Kid Games	n1539	1539	http://nickjr.com/kids-games
viveca	246	246	963cdb1e869f7e42d780203baa8b21ba	1604http://www.poison.org/	2015-03-20	ql20150318	1			0	http://www.poison.org/	Act Fast	n1604	1604	http://www.poison.org/actFast/
viveca	246	246	d43b848ae191810557d73cdfaf4a0ea7	1607http://www.poison.org/	2015-03-20	ql20150318	2			3	http://www.poison.org/	Ipecac	n1607	1607	http://www.poison.org/prepared/ipecac.asp
viveca	246	246	d84d3cf90640bd37791deb4fb8e78981	1608http://www.poison.org/	2015-03-20	ql20150318	2			4	http://www.poison.org/	Household	n1608	1608	http://www.poison.org/prevent/house.asp
viveca	246	246	e4c31a93993a0f17154873a98d83c5bf	1610http://www.poison.org/	2015-03-20	ql20150318	4	Topic too specific		6	http://www.poison.org/	Stats	n1610	1610	http://www.poison.org/stats/
viveca	246	246	ebcd6a495411af626cd365dda6cc2506	1606http://www.poison.org/	2015-03-20	ql20150318	1			2	http://www.poison.org/	Info	n1606	1606	http://www.poison.org/current/
viveca	246	246	f5f91ba1869debfea8e484a42f65f34d	1605http://www.poison.org/	2015-03-20	ql20150318	2			1	http://www.poison.org/	Battery	n1605	1605	http://www.poison.org/battery/
viveca	246	246	fe5d9f66762196d416dcec70ab865ad2	1609http://www.poison.org/	2015-03-20	ql20150318	2			5	http://www.poison.org/	Plants	n1609	1609	http://www.poison.org/prevent/plants.asp
viveca	271	271	64966157ff24fe813a9ff753c524f6a3	795http://www.advancedradiology.com/	2015-03-20	ql20150318	4	Topic too specific		0	http://www.advancedradiology.com/	Careers	n795	795	http://advancedradiology.com/careers
viveca	271	271	6d9039a456c04ad6a6dd4316f69565f0	798http://www.advancedradiology.com/	2015-03-20	ql20150318	5	404		3	http://www.advancedradiology.com/	Our Locations	n798	798	http://advancedradiology.com/our_locations
viveca	271	271	ac705ff6a158b3406355394b870e9efe	799http://www.advancedradiology.com/	2015-03-20	ql20150318	1			4	http://www.advancedradiology.com/	Advanced Online ..	n799	799	http://advancedradiology.com/request-appointment
viveca	271	271	b9fe196f75f70e840ad8040eed2dcb3e	797http://www.advancedradiology.com/	2015-03-20	ql20150318	3	Topic too specific		2	http://www.advancedradiology.com/	Annapolis	n797	797	http://advancedradiology.com/our-locations/anne-arundel-county/annapolis
viveca	271	271	dcab8098a18a69496c120e7c88278e9a	800http://www.advancedradiology.com/	2015-03-20	ql20150318	1			5	http://www.advancedradiology.com/	Advanced Online ...	n800	800	http://advancedradiology.com/request-appointment
viveca	271	271	e111519c3bad7e2b7103c8b8609703bd	801http://www.advancedradiology.com/	2015-03-20	ql20150318	1			6	http://www.advancedradiology.com/	Our Services	n801	801	http://www.advancedradiology.com/our-services
viveca	271	271	f381be433df08f1017a64495ecfdf79e	796http://www.advancedradiology.com/	2015-03-20	ql20150318	2			1	http://www.advancedradiology.com/	Billing And Insurance	n796	796	http://advancedradiology.com/insurance_forms
viveca	272	272	08d7956218475fbf798ef3a0dfe40aae	193http://dresser-rand.com/	2015-03-20	ql20150318	4	Topic too specific		4	http://dresser-rand.com/	History	n193	193	https://www.dresser-rand.com/company/history/
viveca	272	272	747c84d7a1faf3c079fa3c07910783e2	191http://dresser-rand.com/	2015-03-20	ql20150318	4	Topic too specific		2	http://dresser-rand.com/	General Information	n191	191	http://www.dresser-rand.com/products/gfc/databook/allfrontmatter/
viveca	272	272	7d4ab4d3350cb58b97e3296247c1b354	194http://dresser-rand.com/	2015-03-20	ql20150318	1			5	http://dresser-rand.com/	Product Literature	n194	194	https://www.dresser-rand.com/literature/
viveca	272	272	866415fa3b15fa0fa4589b7d28020460	192http://dresser-rand.com/	2015-03-20	ql20150318	2			3	http://dresser-rand.com/	Company	n192	192	https://www.dresser-rand.com/company/
viveca	272	272	8f6062695b47c56cf6da1e382140a73f	195http://dresser-rand.com/	2015-03-20	ql20150318	5	404		6	http://dresser-rand.com/	Print	n195	195	https://www.dresser-rand.com/service/FieldOperations/
viveca	272	272	9f95bee86fb9d3fa524b069c4256f001	189http://dresser-rand.com/	2015-03-20	ql20150318	3	Topic too specific		0	http://dresser-rand.com/	Careers	n189	189	http://www.dresser-rand.com/careers/
viveca	272	272	e42b30d8235e2ed29b5e9a76b5ce83aa	190http://dresser-rand.com/	2015-03-20	ql20150318	1			1	http://dresser-rand.com/	Contact Us	n190	190	http://www.dresser-rand.com/contactUs.php
viveca	274	274	070b6f0e2b2aa6e6f080b354ac6bd8f8	1767http://www.sephora.com/	2015-03-20	ql20150318	1			10	http://www.sephora.com/	Store Locator	n1767	1767	http://www.sephora.com/store-locations-events
viveca	274	274	2ab6f5f8d8aa5ed1aba1e54712d5f7b6	1758http://www.sephora.com/	2015-03-20	ql20150318	1			1	http://www.sephora.com/	Fragrance	n1758	1758	http://sephora.com/fragrance
viveca	274	274	2c970e08251b28055c7db48e8f266e3a	1761http://www.sephora.com/	2015-03-20	ql20150318	1			4	http://www.sephora.com/	Skin Care	n1761	1761	http://sephora.com/skincare
viveca	274	274	55714bf5daf87afcec80f2ed72b45a8e	1766http://www.sephora.com/	2015-03-20	ql20150318	1			9	http://www.sephora.com/	Skin Care	n1766	1766	http://www.sephora.com/skincare
viveca	274	274	584ac9a3074866dc83d7ba6a8d91ed40	1757http://www.sephora.com/	2015-03-20	ql20150318	2			0	http://www.sephora.com/	Weekly Specials	n1757	1757	http://sephora.com/contentStore/mediaContentTemplate.jsp?mediaId=11000020
viveca	274	274	5d2c899b99f6830034d7ab7bdc7815c3	1764http://www.sephora.com/	2015-03-20	ql20150318	1			7	http://www.sephora.com/	Fragrance	n1764	1764	http://www.sephora.com/fragrance
viveca	274	274	9113b09938370552a9e7dbc06483472a	1763http://www.sephora.com/	2015-03-20	ql20150318	2	Topic too specific		6	http://www.sephora.com/	Weekly Specials	n1763	1763	http://www.sephora.com/contentStore/mediaContentTemplate.jsp?mediaId=11000020
viveca	274	274	9eacd1cfd6be4d72f1fcfec601051bfd	1765http://www.sephora.com/	2015-03-20	ql20150318	1			8	http://www.sephora.com/	Makeup	n1765	1765	http://www.sephora.com/makeup-cosmetics
viveca	274	274	af9468eef36470f7b83f83eb63c52b60	1762http://www.sephora.com/	2015-03-20	ql20150318	4	Topic too specific		5	http://www.sephora.com/	Careers	n1762	1762	http://www.sephora.com/careers
viveca	274	274	df45cde3fbd5ba2e3cdcf2b83a5fd5f6	1759http://www.sephora.com/	2015-03-20	ql20150318	1			2	http://www.sephora.com/	Makeup	n1759	1759	http://sephora.com/makeup-cosmetics
viveca	274	274	f6902430ed47bc20442d6c90dcf057ae	1760http://www.sephora.com/	2015-03-20	ql20150318	1			3	http://www.sephora.com/	Sale	n1760	1760	http://sephora.com/search/saleResults.jsp?keyword=Sale
viveca	275	275	0719cd0d14eb357aa9e80065b818b22f	2487https://www.pichincha.com/	2015-03-20	ql20150318	5			3	https://www.pichincha.com/	Banco	n2487	2487	http://www.pichincha.com/Inicio
viveca	275	275	63487acd6c88088b8e23798621d1d9e6	2486https://www.pichincha.com/	2015-03-20	ql20150318	5			2	https://www.pichincha.com/	Campus Virtual BANCO	n2486	2486	http://www.campusvirtual.pichincha.com/ekp/index.html
viveca	275	275	79626cd6dc98dc015d5db773457a9da5	2491https://www.pichincha.com/	2015-03-20	ql20150318	5			7	https://www.pichincha.com/	Red De Agencias	n2491	2491	https://www.pichincha.com/portal/Canales-de-atencion/Estados-de-cuenta
viveca	275	275	9254db7df4d9dab1eda0a96164ec5884	2488https://www.pichincha.com/	2015-03-20	ql20150318	5		Connection Failed	4	https://www.pichincha.com/	Ectarjetas	n2488	2488	https://www.ectarjetas.pichincha.com/
viveca	275	275	b95ca49ec2488243c63c50e80bd61353	2484https://www.pichincha.com/	2015-03-20	ql20150318	5			0	https://www.pichincha.com/	Bienvenido Al BANCO - ..	n2484	2484	http://pichincha.com/internexo.html
viveca	275	275	c61cd542a01319bd8065c51c91df0092	2485https://www.pichincha.com/	2015-03-20	ql20150318	5			1	https://www.pichincha.com/	Bienvenido Al BANCO - ...	n2485	2485	http://pichincha.com/internexo.html
viveca	275	275	d762ec21e4df5738aae5281576584109	2490https://www.pichincha.com/	2015-03-20	ql20150318	5			6	https://www.pichincha.com/	Banca Electronica	n2490	2490	https://www.pichincha.com/portal/Canales-de-atencion/Banca-Electronica/Banca-Electronica
viveca	275	275	f4b4aefc93cd01383186f1f068f1f852	2489https://www.pichincha.com/	2015-03-20	ql20150318	5			5	https://www.pichincha.com/	Internexo Banco	n2489	2489	https://www.pichincha.com/internexo/preguntasBiometrico
viveca	286	286	049d1c622837472ed21aa634c09768bb	112http://careers.walmart.com/	2015-03-20	ql20150318	3	Topic too specific		1	http://careers.walmart.com/	Our Businesses	n112	112	http://careers.walmart.com/about-us/our-businesses/
viveca	286	286	977b5fc7a6b53e350ba02a884a4cfc8d	117http://careers.walmart.com/	2015-03-20	ql20150318	4	Topic too specific		6	http://careers.walmart.com/	Hourly Jobs Search	n117	117	http://jobs.walmart.com/search/hourly/?ss=paid
viveca	286	286	97d6e073e2a1e9686b3e339f4bb18c61	111http://careers.walmart.com/	2015-03-20	ql20150318	3	Topic too specific		0	http://careers.walmart.com/	About Us	n111	111	http://careers.walmart.com/about-us/
viveca	286	286	a6bf06de20a3d358e70931cddc3cb633	114http://careers.walmart.com/	2015-03-20	ql20150318	3	Topic too specific		3	http://careers.walmart.com/	Corporate	n114	114	http://careers.walmart.com/career-areas/corporate
viveca	286	286	adc714d28b1615c928ca3c81be763344	116http://careers.walmart.com/	2015-03-20	ql20150318	1			5	http://careers.walmart.com/	Jobs	n116	116	http://jobs.walmart.com
viveca	286	286	c61a2908d93cdf02686b11087a2f63d1	113http://careers.walmart.com/	2015-03-20	ql20150318	1			2	http://careers.walmart.com/	Career Areas	n113	113	http://careers.walmart.com/career-areas/
viveca	286	286	de17c7f3a940e29608f8847e38bfc285	115http://careers.walmart.com/	2015-03-20	ql20150318	5	404		4	http://careers.walmart.com/	Compliance, Ethics & Legal	n115	115	http://careers.walmart.com/career-areas/corporate/compliance,-ethics-legal/
viveca	310	310	11f40672acc2d28fabf774dbdcdc76c7	274http://houseofnames.com/	2015-03-20	ql20150318	3	Topic too specific		3	http://houseofnames.com/	Family Crests And Coats ...	n274	274	http://www.houseofnames.com/first-name.asp
viveca	310	310	2a3f95c241e28f2710fd02c2a447753d	275http://houseofnames.com/	2015-03-20	ql20150318	4	Topic too specific		4	http://houseofnames.com/	Jones	n275	275	http://www.houseofnames.com/jones-family-crest
viveca	310	310	716124a99a31d96d2843e324c804e1df	276http://houseofnames.com/	2015-03-20	ql20150318	4	Topic too specific		5	http://houseofnames.com/	Tote Bag	n276	276	http://www.houseofnames.com/product/Tote+Bag
viveca	310	310	7b56af1245c9998abbdc07695ee96132	273http://houseofnames.com/	2015-03-20	ql20150318	4	Topic too specific		2	http://houseofnames.com/	Davis	n273	273	http://www.houseofnames.com/davis-family-crest
viveca	310	310	9dd23694a941838b2e5835d45ce69939	272http://houseofnames.com/	2015-03-20	ql20150318	1			1	http://houseofnames.com/	Name Search	n272	272	http://houseofnames.com/nameSearch
viveca	310	310	c076e4ea26bcab4bce02130de97fed0a	277http://houseofnames.com/	2015-03-20	ql20150318	4	Topic too specific		6	http://houseofnames.com/	Wahlberg Name History	n277	277	http://www.houseofnames.com/wahlberg-family-crest
viveca	310	310	d3b8db2e5b278ce3353bb87c4a4e519d	278http://houseofnames.com/	2015-03-20	ql20150318	4	Time-sensitive		7	http://houseofnames.com/	Name Search	n278	278	http://www.houseofnames.com/xq/ASP/sId./qx/honsurnamesearch.htm
viveca	310	310	f496da58e6e1a9945c57453d176f5c96	271http://houseofnames.com/	2015-03-20	ql20150318	1			0	http://houseofnames.com/	Coat  Of  Arms	n271	271	http://houseofnames.com/category/Coat+of+Arms
viveca	318	318	0e614098255b93c64873e948be97cb86	2471https://www.omnitrition.com/index.asp	2015-03-20	ql20150318	1			1	https://www.omnitrition.com/index.asp	Info	n2471	2471	https://www.omnitrition.com/about_us.asp
viveca	318	318	12be1f468d5825927650d9f871cb5cd1	2470https://www.omnitrition.com/index.asp	2015-03-20	ql20150318	4	Topic too specific		0	https://www.omnitrition.com/index.asp	Join Agreement	n2470	2470	https://www.omnitrition.com/JoinAgreement.asp
viveca	318	318	13dd93f06403b7c262afac5765a50342	2475https://www.omnitrition.com/index.asp	2015-03-20	ql20150318	1			5	https://www.omnitrition.com/index.asp	Products	n2475	2475	https://www.omnitrition.com/order.asp
viveca	318	318	4237008a4bb45b7ef6335d2369d1992e	2474https://www.omnitrition.com/index.asp	2015-03-20	ql20150318	5	404		4	https://www.omnitrition.com/index.asp	International, Inc	n2474	2474	https://www.omnitrition.com/omnidropstheweight
viveca	318	318	daa7e66d99d11c97b5d529813609b3bb	2472https://www.omnitrition.com/index.asp	2015-03-20	ql20150318	1			2	https://www.omnitrition.com/index.asp	IMA Login	n2472	2472	https://www.omnitrition.com/distlogin.asp
viveca	318	318	eb33a24b8f712fd3d9111084f5cc7145	2476https://www.omnitrition.com/index.asp	2015-03-20	ql20150318	4	Topic too specific		6	https://www.omnitrition.com/index.asp	Privacy Policy	n2476	2476	https://www.omnitrition.com/privacy_policy.asp
viveca	318	318	f6a86501e9d306ca76691179728544e8	2473https://www.omnitrition.com/index.asp	2015-03-20	ql20150318	1			3	https://www.omnitrition.com/index.asp	Opportunities	n2473	2473	https://www.omnitrition.com/join.asp
viveca	325	325	06ea50a30c68e878a4d37ff29b74f82d	1987http://www.unclaimed.org/	2015-03-20	ql20150318	2			1	http://www.unclaimed.org/	Other Sources For ...	n1987	1987	http://www.unclaimed.org/other/
viveca	325	325	131a0c1a2b739326dc916301a6de97e4	1993http://www.unclaimed.org/	2015-03-20	ql20150318	1			7	http://www.unclaimed.org/	Reporting Resources	n1993	1993	https://www.unclaimed.org/reporting/
viveca	325	325	3936bd83674e08d69470bbe9cb3da494	1991http://www.unclaimed.org/	2015-03-20	ql20150318	3	Topic too specific		5	http://www.unclaimed.org/	About NAUPA	n1991	1991	https://www.unclaimed.org/about/
viveca	325	325	5e9723b74c6f4cdcd0939b14cbe55a39	1989http://www.unclaimed.org/	2015-03-20	ql20150318	4	Topic too specific		3	http://www.unclaimed.org/	Pennsylvania Rfi	n1989	1989	http://www.unclaimed.org/uploads/resources/244/pennsylvania-rfi.pdf
viveca	325	325	7569a7ab3dcd6bd4911b8bb7d977339f	1994http://www.unclaimed.org/	2015-03-20	ql20150318	1			8	http://www.unclaimed.org/	What Is Property	n1994	1994	https://www.unclaimed.org/what/
