a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.titlequality	a.titlelowquality	a.linkquality	a.linklowquality	a.commentsnotes	a.rank	m._domain_url	m._ql_title	m._control	m._ql_url
josehernandez	70	70	cc62c073807abf40ee5a42471fcdf03c	331http://www.americansignaturefurniture.com/	2014-10-17	quicklinks009	4	Bad capitalization	1			3	http://www.americansignaturefurniture.com/	factory outlet	331	http://www.americansignaturefurniture.com/FactoryOutlet.aspx
josehernandez	80	80	3b4bdaf40471cb9d949f2ca9ccf252ed	21http://allrecipes.com/	2014-10-16	quicklinks009	4		5			4	http://allrecipes.com/	canonical	21	http://allrecipes.com/recipe/best-chocolate-chip-cookies/
josehernandez	80	80	4e3ddc82b4a9d99873d850973c248fac	24http://allrecipes.com/	2014-10-16	quicklinks009	4		5			7	http://allrecipes.com/	canonical	24	http://allrecipes.com/recipes/meat-and-poultry/pork/pork-tenderloin/
josehernandez	80	80	4f1b0a7e5b2225fd90d6a99b699297bb	23http://allrecipes.com/	2014-10-16	quicklinks009	4		5			6	http://allrecipes.com/	canonical	23	http://allrecipes.com/recipes/fruits-and-vegetables/vegetables/
josehernandez	80	80	8a019dd41350d29db6e69e59a1d9af26	19http://allrecipes.com/	2014-10-16	quicklinks009	4	Bad capitalization	2			2	http://allrecipes.com/	Shrimp recipes	19	http://allrecipes.com/Recipes/Seafood/Shellfish/Shrimp/
josehernandez	80	80	9c3a6ff4009cf39c2fe9b6d9f702b708	22http://allrecipes.com/	2014-10-16	quicklinks009	3	Other	4	Other	...Recipes	5	http://allrecipes.com/	Cakes	22	http://allrecipes.com/recipes/desserts/cakes/
josehernandez	80	80	b8fbf54ba5e7796a762e859f28ad4a82	17http://allrecipes.com/	2014-10-16	quicklinks009	4	Repetitive,Too long	4	Other		0	http://allrecipes.com/	Recipes - Allrecipes.com	17	http://allrecipes.com/Recipes/
josehernandez	80	80	e0e473ef8362b288f9882196daadbc07	18http://allrecipes.com/	2014-10-16	quicklinks009	4	Repetitive,Too long	4			1	http://allrecipes.com/	Meat & Poultry - AllRecipes.com	18	http://allrecipes.com/Recipes/Meat-and-Poultry/
josehernandez	80	80	ee585726c17b7eb22b498226c7f8edc7	25http://allrecipes.com/	2014-10-16	quicklinks009	1		1			8	http://allrecipes.com/	Salad	25	http://allrecipes.com/recipes/salad/
josehernandez	80	80	f4e9d33d3cb0b4dbadfe2f4204addd30	20http://allrecipes.com/	2014-10-16	quicklinks009	4	Bad capitalization	2			3	http://allrecipes.com/	Rice recipes	20	http://allrecipes.com/Recipes/Side-Dish/Rice/
josehernandez	86	86	0d10301938a2365fcfed46aea05dfa94	443http://www.biblegateway.com/	2014-10-17	quicklinks009	1		1			1	http://www.biblegateway.com/	Bible Gateway	443	http://www.biblegateway.com/passage/?search
josehernandez	86	86	1182d62668af490646f34d0e305d5ee5	445http://www.biblegateway.com/	2014-10-17	quicklinks009	2		2	Other	The chapter was left out.	3	http://www.biblegateway.com/	Genesis	445	http://www.biblegateway.com/passage/?search=Genesis+1&version=KJV
josehernandez	86	86	3a9474fe774b210e8d6fc77a12c5bf85	442http://www.biblegateway.com/	2014-10-17	quicklinks009	4	Too long	4	Topic too specific		0	http://www.biblegateway.com/	Bible Gateway Passage Look up	442	http://www.biblegateway.com/passage/
josehernandez	86	86	75175b42ae256f12daae2db05d78130d	448http://www.biblegateway.com/	2014-10-17	quicklinks009	1		1			6	http://www.biblegateway.com/	Romans 8:31	448	http://www.biblegateway.com/passage/?search=Romans+8%3A31&version=NIV
josehernandez	86	86	8b139352f96c9aa4bb9cafb59dc0e305	450http://www.biblegateway.com/	2014-10-17	quicklinks009	4	Repetitive	1		Split judgment. Bad practice to include the extension.	8	http://www.biblegateway.com/	BibleGateway.com	450	http://www.biblegateway.com/versions/
josehernandez	86	86	8fb24ed8c9bb6eb79b25e24123a7d04c	449http://www.biblegateway.com/	2014-10-17	quicklinks009	2	Other	2	Topic too specific	It&#39;s understood it&#39;s the Bible.	7	http://www.biblegateway.com/	Bible commentaries	449	http://www.biblegateway.com/resources/commentaries/
josehernandez	86	86	a418818f46b07232c9fa3480903e5fe7	451http://www.biblegateway.com/	2014-10-17	quicklinks009	4	Bad capitalization,Irrelevant	4	Low quality		9	http://www.biblegateway.com/	released online November 1	451	http://www.biblegateway.com/versions/New-International-Version-NIV-Bible/
josehernandez	86	86	a99df4a32f50f627e2bb053c7024df91	447http://www.biblegateway.com/	2014-10-17	quicklinks009	1		1			5	http://www.biblegateway.com/	Matthew 6:25-34	447	http://www.biblegateway.com/passage/?search=Matthew+6%3A25-34&version=NIV
josehernandez	86	86	ab73495e54e52744cf5dd9eb35c5db87	446http://www.biblegateway.com/	2014-10-17	quicklinks009	1		1			4	http://www.biblegateway.com/	Hebrews 13:5	446	http://www.biblegateway.com/passage/?search=Hebrews+13%3A5&version=NIV
josehernandez	86	86	da748c6c063706efb741602a29245448	444http://www.biblegateway.com/	2014-10-17	quicklinks009	1		1			2	http://www.biblegateway.com/	Ephesians 5	444	http://www.biblegateway.com/passage/?search=Ephesians+5&version=NIV
josehernandez	89	89	1a770ac29dd680f3b99e4ee6af6703c1	108http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	1		1			4	http://fishandgame.idaho.gov/	Fishing	108	http://fishandgame.idaho.gov/public/fish/
josehernandez	89	89	44d8dafcb73581f4f240e2a530a0709f	113http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	1		1			9	http://fishandgame.idaho.gov/	Fishing	113	https://fishandgame.idaho.gov/public/fish/
josehernandez	89	89	4f7e5d1b9a678d8459971c073e688b91	110http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	1		1			6	http://fishandgame.idaho.gov/	Hunting	110	http://fishandgame.idaho.gov/public/hunt/
josehernandez	89	89	7908d1468b20b68bd747e64e9fefa013	104http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	4	Irrelevant	4	Low quality		0	http://fishandgame.idaho.gov/	Kokanee	104	http://fishandgame.idaho.gov/fish/fish_id/kokanee.cfm
josehernandez	89	89	86750739cf5ce3b927b57de7105d63bc	112http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	1		1			8	http://fishandgame.idaho.gov/	Controlled Hunt Information	112	http://fishandgame.idaho.gov/public/licenses/controlledHunts/
josehernandez	89	89	8fe2fb94de6518608f0c69bb8be922b7	109http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	2		2		Oddly enough, this short version seems completely appropriate.	5	http://fishandgame.idaho.gov/	Harvest Report	109	http://fishandgame.idaho.gov/public/fish/?getPage=114
josehernandez	89	89	93a4e161b6e832e68005de0dbcb07828	106http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	4	Too long	1		Split judgment	2	http://fishandgame.idaho.gov/	SW31 Camas Prairie Centennial Marsh Wildlife Management Area	106	http://fishandgame.idaho.gov/ifwis/ibt/site.aspx?id=SW31
josehernandez	89	89	b16bc40ca77b75b56265aaf168e30207	107http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	4	Poor truncation	3	Other	Too broad	3	http://fishandgame.idaho.gov/	Enforcement	107	http://fishandgame.idaho.gov/public/enforce/
josehernandez	89	89	bc41f6bfa162fb2a504f52625c880507	111http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	2		2		Icon?	7	http://fishandgame.idaho.gov/	Mandatory Hunt Report Icon	111	http://fishandgame.idaho.gov/public/hunt/?getPage=106
josehernandez	89	89	eec153c8e1da4c0ef8c23ffeb2a2cf29	105http://fishandgame.idaho.gov/	2014-10-17	quicklinks009	2		2			1	http://fishandgame.idaho.gov/	IFWIS	105	http://fishandgame.idaho.gov/ifwis/
josehernandez	97	97	0323bd11f0104f894319a2a6f278910e	516http://www.cartalk.com/	2014-10-18	quicklinks009	1		1			4	http://www.cartalk.com/	Sand bags for winter traction?	516	http://www.cartalk.com/content/sand-bags-winter-traction
josehernandez	97	97	0b08b28117cf0ed3cef27be5baf15300	519http://www.cartalk.com/	2014-10-18	quicklinks009	5		5			7	http://www.cartalk.com/	canonical	519	http://www.cartalk.com/content/why-do-some-manufacturers-build-their-cars-gas-tank
josehernandez	97	97	1b522c87e95d7b7c805463fc6849828f	512http://www.cartalk.com/	2014-10-18	quicklinks009	4	Irrelevant	4	Low quality		0	http://www.cartalk.com/	Community	512	http://community.cartalk.com/
josehernandez	97	97	2e416b332f4ba834c4388de61bc317df	514http://www.cartalk.com/	2014-10-18	quicklinks009	4		5			2	http://www.cartalk.com/	canonical	514	http://www.cartalk.com/content/do-cars-need-warm-cold-winter-mornings
josehernandez	97	97	5a0fa619ada2ed656e8b5252417b95ac	517http://www.cartalk.com/	2014-10-18	quicklinks009	1		1		Well, once again, oddly enough this shorter version sounds much better.	5	http://www.cartalk.com/	About Ray	517	http://www.cartalk.com/content/tom-and-rays-bios-photos-1
josehernandez	97	97	800f563a23ab2d4022553ad8fef576f0	513http://www.cartalk.com/	2014-10-18	quicklinks009	4	Too long	4	Topic too specific		1	http://www.cartalk.com/	Cutting Weight with Aluminum Cars: Is the Ford F-150 Next?	513	http://www.cartalk.com/content/cutting-weight-aluminum-cars-ford-f-150-next
josehernandez	97	97	a4292bc08f80302dd158d072d2e0dc04	520http://www.cartalk.com/	2014-10-18	quicklinks009	1		1			8	http://www.cartalk.com/	Mechanics Files	520	http://www.cartalk.com/mechanics-files
josehernandez	97	97	a66fd76760d078934f69798a1c266ed0	515http://www.cartalk.com/	2014-10-18	quicklinks009	1		1			3	http://www.cartalk.com/	Our Show	515	http://www.cartalk.com/content/our-show
josehernandez	97	97	ac2bcf85153d2d8c57d8402a4907d305	518http://www.cartalk.com/	2014-10-18	quicklinks009	4	Too long,Bad capitalization	3	Topic too specific		6	http://www.cartalk.com/	Why do my rear brakes lock up?	518	http://www.cartalk.com/content/why-do-my-rear-brakes-lock
josehernandez	102	102	15d451dee03ef6c8f7b2e5fa91d73b22	278http://waltonemc.com/	2014-10-17	quicklinks009	1		1			2	http://waltonemc.com/	Operation Round Up	278	http://www.waltonemc.com/accountcenter/index.php?page=roundup
josehernandez	102	102	616752411ac952e3ac2e93c9e8f6a353	277http://waltonemc.com/	2014-10-17	quicklinks009	1		1			1	http://waltonemc.com/	Paying My Bill Online	277	http://www.waltonemc.com/accountcenter/index.php?page=paybill
josehernandez	102	102	688c89ea258e8cc133f44677db10b4e8	276http://waltonemc.com/	2014-10-17	quicklinks009	1		1			0	http://waltonemc.com/	My Account	276	http://www.waltonemc.com/accountcenter/
josehernandez	102	102	7f9345cfecdef3c90af352bee4093919	279http://waltonemc.com/	2014-10-17	quicklinks009	1		1			3	http://waltonemc.com/	Ways To Pay	279	http://www.waltonemc.com/accountcenter/index.php?page=waystopay
josehernandez	102	102	e36399ea226fd4ed70fb85bbef41780f	280http://waltonemc.com/	2014-10-17	quicklinks009	4	Irrelevant	4	Low quality		4	http://waltonemc.com/	Your co-op takes first step toward electric vehicles	280	http://www.waltonemc.com/mycoop/newsletter/index.php?page=2003_02/2003_02hybrid
josehernandez	107	107	00e1ebc6cd7ec5deefc519c82e72f609	429http://www.belmontstakes.com/	2014-10-17	quicklinks009	4	Too long	4	Other		4	http://www.belmontstakes.com/	2014 Belmont Stakes - History in the Making with Ron Turcotte	429	http://www.belmontstakes.com/multimedia/youtubevideo.aspx?VideoId=132
josehernandez	107	107	0443f2c6793435032e4ef3a69455ac66	430http://www.belmontstakes.com/	2014-10-17	quicklinks009	1		1			5	http://www.belmontstakes.com/	Racing Info	430	http://www.belmontstakes.com/racing/
josehernandez	107	107	2b68b679e06ead6746f66d7291613e9d	432http://www.belmontstakes.com/	2014-10-17	quicklinks009	1		1			7	http://www.belmontstakes.com/	Race Day Info	432	http://www.belmontstakes.com/racing/racedayinfo.aspx
josehernandez	107	107	2e42d9614fc6a1b286289ff4675c3342	428http://www.belmontstakes.com/	2014-10-17	quicklinks009	4	Irrelevant	4	Low quality,Other		3	http://www.belmontstakes.com/	Live Draw Video	428	http://www.belmontstakes.com/livestream/
josehernandez	107	107	58bb5dc3ad02d9d9ae8c0e73f6c62527	425http://www.belmontstakes.com/	2014-10-17	quicklinks009	5		5	404		0	http://www.belmontstakes.com/	Tickets	425	http://www.belmontstakes.com/experience/tickets.aspx
josehernandez	107	107	702c75a991d46be203d51798c75acbcf	426http://www.belmontstakes.com/	2014-10-17	quicklinks009	1		1			1	http://www.belmontstakes.com/	History	426	http://www.belmontstakes.com/history/
josehernandez	107	107	71ea4e3270539250034a0cefe9e126ff	431http://www.belmontstakes.com/	2014-10-17	quicklinks009	3	Poor truncation	3	Other	Ambiguous query.	6	http://www.belmontstakes.com/	Contenders	431	http://www.belmontstakes.com/racing/contenders.aspx
josehernandez	107	107	a1bf18797aa3f1f56daae01d44f35c03	427http://www.belmontstakes.com/	2014-10-17	quicklinks009	1		1			2	http://www.belmontstakes.com/	Gallant Fox - 1930	427	http://www.belmontstakes.com/history/gallantfox.aspx
josehernandez	123	123	17a24bed443329b9898e597de1526d3d	193http://newyork.yankees.mlb.com/index.jsp?c_id=nyy	2014-10-17	quicklinks009	4	Too long	4	Other		0	http://newyork.yankees.mlb.com/index.jsp?c_id=nyy	The Official Site of The New York Yankees | yankees.com: Homepage	193	http://newyork.yankees.mlb.com/index.jsp?c_id=nyy&sv=1
josehernandez	126	126	0b5d6510d3f6257f7e4c3b0067c6b8ca	99http://espn.go.com/	2014-10-16	quicklinks009	4	Too long,Bad capitalization	4			4	http://espn.go.com/	2014 NCAA tournament dates/sites	99	http://espn.go.com/mens-college-basketball/story/_/id/9258206/2014-ncaa-tournament-schedule-key-dates
josehernandez	126	126	257b001316ff41575a08f2588de494bd	95http://espn.go.com/	2014-10-16	quicklinks009	1		1			0	http://espn.go.com/	NCAAF	95	http://espn.go.com/college-football/
josehernandez	126	126	6e3942b79742d9c01299b3c7e3e471a7	101http://espn.go.com/	2014-10-16	quicklinks009	2		2			6	http://espn.go.com/	NBA	101	http://espn.go.com/nba/
josehernandez	126	126	855feda6e8ecfdd2e85a3d53e3612a40	102http://espn.go.com/	2014-10-16	quicklinks009	1		1			7	http://espn.go.com/	Heat Index	102	http://espn.go.com/nba/truehoop/miamiheat/
josehernandez	126	126	b9ab4f344410a08d53167dcd7a7714d6	103http://espn.go.com/	2014-10-16	quicklinks009	1		1			8	http://espn.go.com/	NFL	103	http://espn.go.com/nfl/
josehernandez	126	126	d81d032889a19015219f6037ee3fbba9	98http://espn.go.com/	2014-10-16	quicklinks009	3		1			3	http://espn.go.com/	NCAAM	98	http://espn.go.com/mens-college-basketball/
josehernandez	126	126	d99383bb04081451b562c352ac309f3e	96http://espn.go.com/	2014-10-16	quicklinks009	3	Bad capitalization	1			1	http://espn.go.com/	BCS standings	96	http://espn.go.com/college-football/bcs
josehernandez	126	126	de02611d70ff15a4c312673ced49cd02	97http://espn.go.com/	2014-10-16	quicklinks009	2		2			2	http://espn.go.com/	Bowls	97	http://espn.go.com/college-football/bowls
josehernandez	126	126	f6a754b37cf83925d12e89dbfd33c08e	100http://espn.go.com/	2014-10-16	quicklinks009	1		1			5	http://espn.go.com/	MLB	100	http://espn.go.com/mlb/
josehernandez	133	133	2b0d025af6be82204db3ffa7a08872c9	767http://www.freeones.com/	2014-10-18	quicklinks009	1		1			8	http://www.freeones.com/	Nikki Sims	767	http://www.freeones.com/html/n_links/Nikki_Sims/
josehernandez	133	133	2e2b97a58c1ab41824b7a4c8fdd242c2	768http://www.freeones.com/	2014-10-18	quicklinks009	3	Other	3	Other	Adding the word &quot;Babes&quot; takes away the idea of alphabetical order.	9	http://www.freeones.com/	S Babes	768	http://www.freeones.com/html/s_links/
josehernandez	133	133	434e6330e4d733650d94fd72c1416345	764http://www.freeones.com/	2014-10-18	quicklinks009	1		1			5	http://www.freeones.com/	Jenni Lee	764	http://www.freeones.com/html/j_links/Jenni_Lee/
josehernandez	133	133	9e7823aef43631601b20a7c38b7c8a51	765http://www.freeones.com/	2014-10-18	quicklinks009	2		2			6	http://www.freeones.com/	L	765	http://www.freeones.com/html/l_links/
josehernandez	133	133	ceb2f3f31b9c07daddf64195906ceacf	763http://www.freeones.com/	2014-10-18	quicklinks009	2		2			4	http://www.freeones.com/	J	763	http://www.freeones.com/html/j_links/
josehernandez	133	133	d9e47f3240a9c3dfa68e899a8a372d7d	766http://www.freeones.com/	2014-10-18	quicklinks009	2		2			7	http://www.freeones.com/	M	766	http://www.freeones.com/html/m_links/
josehernandez	133	133	f2cae3c80543417c8ead6f0cad2d403b	761http://www.freeones.com/	2014-10-18	quicklinks009	1		1			2	http://www.freeones.com/	Dakota Skye	761	http://www.freeones.com/html/d_links/Dakota_Skye/
josehernandez	133	133	f5c0ef6198f8879b1ff42461dae83ecd	762http://www.freeones.com/	2014-10-18	quicklinks009	1		1			3	http://www.freeones.com/	Farrah Abraham	762	http://www.freeones.com/html/f_links/Farrah_Abraham/
josehernandez	133	133	fe126841c406f40bc6cb13e71288cc02	759http://www.freeones.com/	2014-10-18	quicklinks009	2		2			0	http://www.freeones.com/	A	759	http://www.freeones.com/html/a_links/
josehernandez	133	133	fee1df191dff611f4d5c41cf50d2bedd	760http://www.freeones.com/	2014-10-18	quicklinks009	2		2			1	http://www.freeones.com/	D	760	http://www.freeones.com/html/d_links/
josehernandez	140	140	0358d8e06fc175d8f07fe29577cb1e7f	219http://pnc.com/	2014-10-16	quicklinks009	4	Other	4	Other		4	http://pnc.com/	PNC Bank	219	https://www.pnc.com/webapp/unsec/Homepage.do?siteArea=/PNC/Home/Personal
josehernandez	140	140	17d5e22f8b08133dd022217d5d8ae179	221http://pnc.com/	2014-10-16	quicklinks009	4	Too long	4	Other		6	http://pnc.com/	PNC Wealth Management	221	https://www.pnc.com/webapp/unsec/ProductsAndService.do?siteArea=/PNC/Home/Personal/Investments+and+Wealth+Management/Wealth+Management+and+Advice
josehernandez	140	140	3e79b8ea17134075dc98de2effe74f54	218http://pnc.com/	2014-10-16	quicklinks009	1		1			3	http://pnc.com/	Student Checking	218	https://www.pnc.com/webapp/unsec/Blank.do?siteArea=/pnccorp/pnc/home/personal/student+banking/student-banking
josehernandez	140	140	6c61798173c8c30e9edec8c4561c2193	222http://pnc.com/	2014-10-16	quicklinks009	1		1			7	http://pnc.com/	PNC: Overdraft Solutions	222	https://www.pnc.com/webapp/unsec/Solutions.do?siteArea=/pnccorp/PNC/Home/Personal/Account+Services/Overdraft+Protection/Overdraft+Solutions
josehernandez	140	140	71540c22b0ab30cacfd2b8375690d088	220http://pnc.com/	2014-10-16	quicklinks009	3	Bad capitalization	1			5	http://pnc.com/	PERSONAL	220	https://www.pnc.com/webapp/unsec/Homepage.do?siteArea=/pnccorp/PNC/Home/Personal
josehernandez	140	140	ab8e657551de269a8c195bcbc4b2b13d	215http://pnc.com/	2014-10-16	quicklinks009	4	Garbage characters,Other	4	Other		0	http://pnc.com/	Learn More >	215	http://www.pnc.com/webapp/unsec/Blank.do?siteArea=/pnccorp/pnc/home/personal/online+banking/PNC+online+banking
josehernandez	140	140	e91bbd76ff69235b342b84f3204b0d61	216http://pnc.com/	2014-10-16	quicklinks009	4	Other	4	Other		1	http://pnc.com/	PNC Bank	216	http://www.pnc.com/webapp/unsec/Homepage.do?siteArea=/PNC/Home/Personal
josehernandez	140	140	f072e128c0e968f7bb328194cb2f8951	217http://pnc.com/	2014-10-16	quicklinks009	4	Garbage characters,Other	4	Other		2	http://pnc.com/	Learn More Â»	217	https://www.pnc.com/webapp/unsec/Blank.do?siteArea=/pnccorp/pnc/home/personal/checking/PNC+Performance+Checking
