a.user	a.query	a.query as query1	a.md5key	a.rawkey	date(from_unixtime(a.timestamp)) as date	a.source	a.qlvalue	a.rank
viveca	142	142	ce16c190ad7ff91cd8502a27ec5e503b	1325http://www.siriusxm.com/	2014-12-10	qlpatch	Definitely YES	3
viveca	142	142	f7d0e08b185d1ba03574ce4c007e6ba5	1328http://www.siriusxm.com/	2014-12-10	qlpatch	Uncertain	6
viveca	144	144	048958e7432405ab7b78ef8628f222b2	2673http://www.onetravel.com/	2014-12-10	qlpatch	Uncertain	4
viveca	144	144	4234bb17d3dbf7bbe39a9cc2a9d68834	2669http://www.onetravel.com/	2014-12-10	qlpatch	Uncertain	0
viveca	144	144	42ee870ae54c640fbbfcade5cf9b7618	2675http://www.onetravel.com/	2014-12-10	qlpatch	Uncertain	6
viveca	144	144	7ce379b50052942f2db07f0c4952f003	2672http://www.onetravel.com/	2014-12-10	qlpatch	Definitely YES	3
viveca	144	144	8fc241d4e85c67d86502acf2b147c9cd	2674http://www.onetravel.com/	2014-12-10	qlpatch	Uncertain	5
viveca	144	144	97de6c898454fcd08bae0b696953ae5a	2670http://www.onetravel.com/	2014-12-10	qlpatch	Uncertain	1
viveca	144	144	f748fe523ee5eddc5f32285455bcb09a	2671http://www.onetravel.com/	2014-12-10	qlpatch	Uncertain	2
viveca	145	145	76aa5a6ffeebc1bd1247bad87d2483e9	1336http://jobs.marriott.com/	2014-12-10	qlpatch	NJ	0
viveca	145	145	839fb0da9f3b4327dc1ba02a61fad518	1337http://jobs.marriott.com/	2014-12-10	qlpatch	NJ	1
viveca	149	149	ef16644ec51a7445eb259aec869f035b	1346http://about.ask.com/	2014-12-10	qlpatch	Uncertain	0
viveca	152	152	44f934096faf4889a3c9be7bcb7087bd	1350http://www.melonstube.com/	2014-12-11	qlpatch	Uncertain	2
viveca	152	152	66f490f78e52f400d69a1fbbf4bb8d52	1348http://www.melonstube.com/	2014-12-11	qlpatch	Uncertain	0
viveca	152	152	a40d349ebf37ffae12dbcf194c4fbcfb	1349http://www.melonstube.com/	2014-12-11	qlpatch	Uncertain	1
viveca	153	153	339d532cef969a639752e293fa24f4b3	21https://www.chase.com/	2014-12-10	qlpatch	Definitely YES	0
viveca	153	153	52d40b14cababdafe5cef23acf0c4ba7	26https://www.chase.com/	2014-12-10	qlpatch	Definitely NO	5
viveca	153	153	5763e3e694f7cac3f464ee9ac30914e3	25https://www.chase.com/	2014-12-10	qlpatch	Uncertain	4
viveca	153	153	b1bcfdae6a4a3ebd907d10eb24a2e648	24https://www.chase.com/	2014-12-10	qlpatch	Definitely YES	3
viveca	153	153	bfa368e49048ca6a975ca91a9ebb4210	23https://www.chase.com/	2014-12-10	qlpatch	Uncertain	2
viveca	153	153	dc3b2de73e1945608fcc307bf459c778	22https://www.chase.com/	2014-12-10	qlpatch	Definitely YES	1
viveca	153	153	e01a2d80066c45e4d1b5667e55fa5241	27https://www.chase.com/	2014-12-10	qlpatch	Uncertain	6
viveca	156	156	ac159fcec06e076f7e802b78af830e35	1359http://thrive.kaiserpermanente.org/	2014-12-10	qlpatch	Uncertain	0
viveca	156	156	caa0cffe8489609185d7d7d2a4dbc897	1360http://thrive.kaiserpermanente.org/	2014-12-10	qlpatch	Uncertain	1
viveca	168	168	3893ec18f77992eb886ae13e90562124	52http://www.playboy.com/	2014-12-11	qlpatch	Uncertain	2
viveca	168	168	551482619a6a5d6b8f08045f8d40b123	53http://www.playboy.com/	2014-12-11	qlpatch	Uncertain	3
viveca	168	168	ea8f208daa3a915717b6a60012f21b6d	51http://www.playboy.com/	2014-12-11	qlpatch	Uncertain	1
viveca	168	168	ffc3940287ac2328d3128359acba07fc	50http://www.playboy.com/	2014-12-11	qlpatch	Uncertain	0
viveca	171	171	56052ba3367347706a581c8c5ad95095	92http://www.ikea.com/	2014-12-10	qlpatch	Uncertain	5
viveca	171	171	717c0db5bbeaad0fc8e71098466bf63e	89http://www.ikea.com/	2014-12-10	qlpatch	NJ	2
viveca	171	171	77175459e530e4811fdae7de7de62fee	88http://www.ikea.com/	2014-12-10	qlpatch	NJ	1
viveca	171	171	8b8063a43c94efdb79cfa5091b4545ad	87http://www.ikea.com/	2014-12-10	qlpatch	NJ	0
viveca	171	171	98af00125c784bbe5220ba77b412695c	91http://www.ikea.com/	2014-12-10	qlpatch	NJ	4
viveca	171	171	c7c7f89a14c07283934fa0879c172ed0	93http://www.ikea.com/	2014-12-10	qlpatch	Uncertain	6
viveca	171	171	cdf7a640110f11e4b97cee56a28230e0	90http://www.ikea.com/	2014-12-10	qlpatch	NJ	3
viveca	183	183	3ec672217daf71e1d34a118d281cc792	1409http://sbarro.com/	2014-12-10	qlpatch	Uncertain	4
viveca	183	183	4f15b9c0f4894227ef073ebde9264b8e	1408http://sbarro.com/	2014-12-10	qlpatch	Uncertain	3
viveca	183	183	65bed69cfd6b599365e8364d06641e83	1406http://sbarro.com/	2014-12-10	qlpatch	Uncertain	1
viveca	183	183	67744ead4e659f31169f25dc47e3455b	1410http://sbarro.com/	2014-12-10	qlpatch	Uncertain	5
viveca	183	183	7278adee51d4026ca7e783ead01e4b8e	1411http://sbarro.com/	2014-12-10	qlpatch	Uncertain	6
viveca	183	183	9973185c209a2375d8370e46439c9d60	1412http://sbarro.com/	2014-12-10	qlpatch	Uncertain	7
viveca	183	183	b25ad3d53327caee65b7e57b530a44f3	1407http://sbarro.com/	2014-12-10	qlpatch	Uncertain	2
viveca	183	183	e240912460f404eca9f83b680eb579b3	1405http://sbarro.com/	2014-12-10	qlpatch	Uncertain	0
viveca	184	184	5299b41ef405cb4e373fe5461e0a157a	1416http://usa.jobs/	2014-12-10	qlpatch	Uncertain	3
viveca	184	184	5b47f38067832895f18e498ea037f804	1418http://usa.jobs/	2014-12-10	qlpatch	Uncertain	5
viveca	184	184	62e465a1d90c1c299147cecaa95ae24a	1419http://usa.jobs/	2014-12-10	qlpatch	Uncertain	6
viveca	184	184	af4821e8e95d43d13bc01788533bfaf7	1413http://usa.jobs/	2014-12-10	qlpatch	Uncertain	0
viveca	184	184	b03b52df2ad12a09651bacf70782d3ae	1417http://usa.jobs/	2014-12-10	qlpatch	Uncertain	4
viveca	184	184	e1c239e7b9c98a299f7e211fe074f972	1414http://usa.jobs/	2014-12-10	qlpatch	Uncertain	1
viveca	184	184	e6dad1f1ab808c908225b4875f82a566	1415http://usa.jobs/	2014-12-10	qlpatch	Uncertain	2
viveca	184	184	f8c6a6eee3b5455d870305efeeba9a5e	1420http://usa.jobs/	2014-12-10	qlpatch	Uncertain	7
viveca	193	193	43c1c8039a099edb203f5360d8b49b96	1439https://online.woodforest.com/	2014-12-10	qlpatch	Definitely NO	3
viveca	193	193	6f562bf2da49f3f54d418da0484540e0	1440https://online.woodforest.com/	2014-12-10	qlpatch	Definitely NO	4
viveca	193	193	919d6929285350d9fb021de30676c6dc	1438https://online.woodforest.com/	2014-12-10	qlpatch	Definitely NO	2
viveca	193	193	c50207b4b1590058bd5c23d0e3a9a994	1436https://online.woodforest.com/	2014-12-10	qlpatch	Definitely NO	0
viveca	193	193	e8168add58ab81a2404672ac2d84d853	1437https://online.woodforest.com/	2014-12-10	qlpatch	Definitely NO	1
viveca	195	195	928f084998a96a894b387c9ca67553fa	1442http://www.videos.com/	2014-12-11	qlpatch	Definitely NO	0
viveca	197	197	b50e0f765132ddf2bd537b6f5dec703a	1443http://www.vikings.com/	2014-12-11	qlpatch	Uncertain	0
viveca	198	198	42fadc3be506e8ae9151fecce6824abc	1444http://www.sherwin-williams.com/	2014-12-10	qlpatch	Uncertain	0
viveca	198	198	4b8713fdf6fcccf4460bb7e275bc6030	1446http://www.sherwin-williams.com/	2014-12-10	qlpatch	Uncertain	2
viveca	198	198	6fe45d2916e17dda07805cd8204dec7b	1445http://www.sherwin-williams.com/	2014-12-10	qlpatch	Uncertain	1
viveca	204	204	0d4a6d041a6eaa83aa9df87d7a2e9a78	175http://disneycruise.disney.go.com/	2014-12-10	qlpatch	Uncertain	0
viveca	204	204	2ac34a1856f1c8aa7cdea0ebe55d06b9	176http://disneycruise.disney.go.com/	2014-12-10	qlpatch	Uncertain	1
viveca	204	204	f270ec5ce21c02f69f4ab3222230be37	177http://disneycruise.disney.go.com/	2014-12-10	qlpatch	Uncertain	2
viveca	205	205	1be7b305b78453e6a85f17772338aa03	180http://www.pandora.net/	2014-12-10	qlpatch	Uncertain	2
viveca	205	205	1e245bc7d85d35bccb79e4dc22684a5c	182http://www.pandora.net/	2014-12-10	qlpatch	Uncertain	4
viveca	205	205	67d7e47b25d8a419131c9421970ae932	178http://www.pandora.net/	2014-12-10	qlpatch	Uncertain	0
viveca	205	205	9bf05ff9db7a15742e621de37b3f89e5	181http://www.pandora.net/	2014-12-10	qlpatch	Uncertain	3
viveca	205	205	e05a4bde758ab4f0355937466f6bb50b	179http://www.pandora.net/	2014-12-10	qlpatch	Uncertain	1
viveca	206	206	0bab1cd63fac10f24842a7170c6736a5	183http://about.usps.com/	2014-12-10	qlpatch	Definitely YES	0
viveca	206	206	50fd243807639cd4776b49c3b41bf2f8	184http://about.usps.com/	2014-12-10	qlpatch	Uncertain	1
viveca	206	206	6a4e1ad04b356f32a7da5d000575811a	185http://about.usps.com/	2014-12-10	qlpatch	Definitely NO	2
viveca	206	206	b52b0f6b2443c9ff5cfcd353055fa6d5	187http://about.usps.com/	2014-12-10	qlpatch	Definitely NO	4
viveca	206	206	f3cd6297d19b573aafcc9a297badef66	186http://about.usps.com/	2014-12-10	qlpatch	Definitely NO	3
viveca	207	207	3b69a3fdb3ee2e78af0a99264d1e7e84	1454http://www.hallmark.com/	2014-12-10	qlpatch	Uncertain	2
viveca	207	207	7efb85579754a3cfc96af15b2c51bdd1	1453http://www.hallmark.com/	2014-12-10	qlpatch	Uncertain	1
viveca	207	207	aa37ce95d3eb523b5ed37cd832c1ec96	1452http://www.hallmark.com/	2014-12-10	qlpatch	Definitely YES	0
viveca	207	207	c9bc6a5fae48e7b7380803ecbe8a1937	1458http://www.hallmark.com/	2014-12-10	qlpatch	Definitely YES	6
viveca	207	207	d667ca2a58626a7cba7e4eccc4fcf6f2	1457http://www.hallmark.com/	2014-12-10	qlpatch	Definitely YES	5
viveca	207	207	e0e8e193ba688f4472864fce581883ae	1456http://www.hallmark.com/	2014-12-10	qlpatch	Uncertain	4
viveca	207	207	ec1d1408c550d5572f664ff71e918123	1455http://www.hallmark.com/	2014-12-10	qlpatch	Uncertain	3
viveca	208	208	17fa11abf805ba76740fadae07a1fb1c	194http://about.pinterest.com/	2014-12-10	qlpatch	Uncertain	1
viveca	208	208	3c2391ef54d29223950a9ae6c62247f8	197http://about.pinterest.com/	2014-12-10	qlpatch	Uncertain	4
viveca	208	208	5f4fb360ffc07dd759e4eb67575ea4c9	196http://about.pinterest.com/	2014-12-10	qlpatch	NJ	3
viveca	208	208	8db2b505aebc593ceb522b95d734d37b	193http://about.pinterest.com/	2014-12-10	qlpatch	NJ	0
viveca	208	208	acc826cc7fc9623010de1d8b8ba265e7	198http://about.pinterest.com/	2014-12-10	qlpatch	Uncertain	5
viveca	208	208	b97bba8453ec16401a63294c0d56a05a	195http://about.pinterest.com/	2014-12-10	qlpatch	Uncertain	2
viveca	210	210	d984c42b78a0086418a6bf8545d3df2f	199http://careers.ulta.com/	2014-12-10	qlpatch	Uncertain	0
viveca	212	212	127a2d983fca634e1630382050aecab2	202http://m.homedepot.com/	2014-12-10	qlpatch	Definitely YES	2
viveca	212	212	14a9d257b20650ee9ad3a403854aed76	200http://m.homedepot.com/	2014-12-10	qlpatch	Uncertain	0
viveca	212	212	51ca30e9b148ead8a4f2f5d6d0c53137	201http://m.homedepot.com/	2014-12-10	qlpatch	Uncertain	1
viveca	212	212	6b36b4f778362733cc94d7407ccac2fe	203http://m.homedepot.com/	2014-12-10	qlpatch	Definitely NO	3
viveca	221	221	d735ad32db376e38ff681947a768a882	215http://www.noaa.gov/	2014-12-10	qlpatch	Uncertain	0
viveca	225	225	0eeaddb6bccfb3638afd6fb1f2b10e58	222http://edition.cnn.com/	2014-12-10	qlpatch	Definitely NO	4
viveca	225	225	89fd9ffca1f88f105c03f4a43dea9651	219http://edition.cnn.com/	2014-12-10	qlpatch	Definitely NO	1
viveca	225	225	901f6eb48bfe614316984b3687134c62	218http://edition.cnn.com/	2014-12-10	qlpatch	Definitely NO	0
viveca	225	225	c298d950c76024c857cd923f1ba98fc8	220http://edition.cnn.com/	2014-12-10	qlpatch	Definitely NO	2
viveca	225	225	e355b9be51f86c6ec883aa5ccc1ca709	221http://edition.cnn.com/	2014-12-10	qlpatch	Definitely NO	3
viveca	225	225	f659ece08f5fd800316371dab6dc5c11	223http://edition.cnn.com/	2014-12-10	qlpatch	Definitely NO	5
viveca	226	226	5721c58c24ca2d50e00a425ba881c05d	216http://www.peytonmanning.com/	2014-12-10	qlpatch	Definitely YES	0
viveca	226	226	d851eb5876eb8ac53c243f71f9974bd7	217http://www.peytonmanning.com/	2014-12-10	qlpatch	Definitely NO	1
viveca	232	232	2b0b28ed94f8d74fa85ee513cbe76e31	250http://www.allstate.com/	2014-12-10	qlpatch	Uncertain	1
viveca	232	232	b28d52c67adf820f9e84600e4043b32a	249http://www.allstate.com/	2014-12-10	qlpatch	Uncertain	0
viveca	236	236	1033464a8f0a6f33bd4e7bb3df047f6e	253http://www.blackboard.com/	2014-12-10	qlpatch	Uncertain	2
viveca	236	236	2a66ae82c26aa62d2111dafadd87d906	251http://www.blackboard.com/	2014-12-10	qlpatch	Uncertain	0
viveca	236	236	8ac644631b859c7e7440454048e49579	252http://www.blackboard.com/	2014-12-10	qlpatch	Uncertain	1
viveca	236	236	d3423af5eef1618963624e563f95674f	254http://www.blackboard.com/	2014-12-10	qlpatch	Uncertain	3
viveca	239	239	020bdb991970643917899fcd335b536e	1522http://att.jobs/	2014-12-10	qlpatch	Definitely YES	3
viveca	239	239	0948132af7174cc0b61d52a255f0922e	1523http://att.jobs/	2014-12-10	qlpatch	Uncertain	4
viveca	239	239	0ef2c10d32a4269ee832926f6ef04ca8	1521http://att.jobs/	2014-12-10	qlpatch	Uncertain	2
viveca	239	239	472b6a358f24323b7626f435a82efbde	1520http://att.jobs/	2014-12-10	qlpatch	Uncertain	1
viveca	239	239	7198923c068bf55a1a75c66fdc7c7495	1519http://att.jobs/	2014-12-10	qlpatch	Uncertain	0
viveca	241	241	0243171929737e6096b60129b0d40a31	1531http://www.art.com/	2014-12-10	qlpatch	Uncertain	7
viveca	241	241	0a79efa5d2847b75d6a683dfe66d521d	1524http://www.art.com/	2014-12-10	qlpatch	Definitely YES	0
viveca	241	241	23cea95b6ecf3d80507e6c5b3058108f	1530http://www.art.com/	2014-12-10	qlpatch	Uncertain	6
viveca	241	241	417b98a43750e071debe4f6629ba3c76	1525http://www.art.com/	2014-12-10	qlpatch	Uncertain	1
viveca	241	241	502ef1c4dce473ebbe38889668f4f577	1526http://www.art.com/	2014-12-10	qlpatch	Uncertain	2
viveca	241	241	9076596750b6427ab18123b4a871a60b	1529http://www.art.com/	2014-12-10	qlpatch	Uncertain	5
viveca	241	241	d156fa463cc15ca417105dc93e4ff4d0	1528http://www.art.com/	2014-12-10	qlpatch	Uncertain	4
viveca	241	241	fe4764861174f19b239ea99d59df7a8b	1527http://www.art.com/	2014-12-10	qlpatch	Uncertain	3
viveca	243	243	1766fc817f7bc959fbf29202793c16e5	1538http://www.azlyrics.com/	2014-12-10	qlpatch	Definitely YES	4
viveca	243	243	2e9b870c314d1e05d01651325fc5ce83	1536http://www.azlyrics.com/	2014-12-10	qlpatch	Uncertain	2
viveca	243	243	672f2d90b1ef008ed6f1528b5a1792ef	1543http://www.azlyrics.com/	2014-12-10	qlpatch	Definitely YES	9
viveca	243	243	b2a85c312e9a099ce8513f0793286f2a	1540http://www.azlyrics.com/	2014-12-10	qlpatch	Uncertain	6
viveca	243	243	b3915dcd1b83b70dc75b8feac98aff8c	1542http://www.azlyrics.com/	2014-12-10	qlpatch	Uncertain	8
viveca	243	243	b56d6686f2125f5249b211f57227f6fc	1537http://www.azlyrics.com/	2014-12-10	qlpatch	Uncertain	3
viveca	243	243	ed7c02fd1b07e1329414fb5e4eccfb3b	1534http://www.azlyrics.com/	2014-12-10	qlpatch	Definitely YES	0
viveca	243	243	f54c959488c7734a5eb8b0d61405840f	1539http://www.azlyrics.com/	2014-12-10	qlpatch	Uncertain	5
viveca	243	243	fbd2e665b7c3b89a76829830d3689ee6	1541http://www.azlyrics.com/	2014-12-10	qlpatch	Uncertain	7
viveca	243	243	ff4153d7c7f44e70ca70b5c5d53c2ac6	1535http://www.azlyrics.com/	2014-12-10	qlpatch	Uncertain	1
viveca	245	245	06c991162f580065acecc3a43f8ba4af	285http://www.ford.com/	2014-12-10	qlpatch	Uncertain	3
viveca	245	245	0e2db062936ad411dde1e99302786693	282http://www.ford.com/	2014-12-10	qlpatch	Uncertain	0
viveca	245	245	6dd0c25ccb03dd34d9ffc782f103913c	286http://www.ford.com/	2014-12-10	qlpatch	Uncertain	4
viveca	245	245	74d8f7324abf901e5d0b742e1eb2a8d5	289http://www.ford.com/	2014-12-10	qlpatch	Uncertain	7
viveca	245	245	86173b476ff7c3eaeb465fce97f4fc97	284http://www.ford.com/	2014-12-10	qlpatch	Uncertain	2
viveca	245	245	dc1f9e3d0f13967acdb73b93b9a073a9	288http://www.ford.com/	2014-12-10	qlpatch	Uncertain	6
viveca	245	245	ddc71239ee8b04d5c9994425598ba2a4	283http://www.ford.com/	2014-12-10	qlpatch	Uncertain	1
viveca	245	245	e819d15c75b62aea729d10a24b11e5cd	287http://www.ford.com/	2014-12-10	qlpatch	Uncertain	5
viveca	247	247	3f87c638df0d8d523f695b8bce53532b	290http://careers.walgreens.com/	2014-12-10	qlpatch	Uncertain	0
viveca	247	247	407915a7fcab0fdb2cf6a685b352a488	291http://careers.walgreens.com/	2014-12-10	qlpatch	Definitely YES	1
viveca	247	247	51d1370c4fb28fc954ac685f00e15e0b	292http://careers.walgreens.com/	2014-12-10	qlpatch	Definitely YES	2
viveca	247	247	55bbf9dbe86a149b6c1e60e00507ff24	293http://careers.walgreens.com/	2014-12-10	qlpatch	Uncertain	3
viveca	258	258	19113af91758d7e7e20911127ed46159	320http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	0
viveca	258	258	21ba155ca3c18e27424260f2271000e6	321http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	1
viveca	258	258	2b8b42ed5aa5e7025ee8d83f7a21bba4	328http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	8
viveca	258	258	821271db83bc1bb93343539e49332ab9	324http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	4
viveca	258	258	bf2167c2c3dfc20521119cda06659b65	323http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	3
viveca	258	258	d71a10a0daa86ef5eb2a76a357244891	327http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	7
viveca	258	258	d8ff35ed33a32e0aa4c8c3f9e26b0ce4	326http://www.realtor.com/	2014-12-10	qlpatch	Definitely YES	6
viveca	258	258	f1d9b9ecdc82fd0cbd081b152e1dc9e5	322http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	2
viveca	258	258	fb99c000529e22d95cc997c345c1d258	325http://www.realtor.com/	2014-12-10	qlpatch	Uncertain	5
viveca	260	260	6bb82abdc41949c3e197f363e9e08958	329http://jobs.comcast.com/	2014-12-10	qlpatch	Uncertain	0
viveca	260	260	72ffe94f66e138e5f1fefdd7e54a594c	332http://jobs.comcast.com/	2014-12-10	qlpatch	Definitely YES	3
viveca	260	260	a951b92b4cd43954635fc47c19035d90	331http://jobs.comcast.com/	2014-12-10	qlpatch	Definitely YES	2
viveca	260	260	d3b8d2409a7b436fcd891b5ee2d64fd3	330http://jobs.comcast.com/	2014-12-10	qlpatch	Definitely YES	1
viveca	260	260	e835ad9fd870cec5fe4eb00fcec10cf8	333http://jobs.comcast.com/	2014-12-10	qlpatch	Uncertain	4
viveca	263	263	f061005c075ccd1c0e70f64a1abb9727	1580http://www.menards.com/	2014-12-10	qlpatch	Uncertain	0
viveca	274	274	129c5bafcb1c9510fd0a99049f6643f3	355http://seaworld.com/	2014-12-10	qlpatch	Uncertain	0
viveca	274	274	19c0b3645a7cc0fb4b00ef6fba282562	360http://seaworld.com/	2014-12-10	qlpatch	Definitely NO	5
viveca	274	274	2a8e04a3d8d7e7dce96c5528bec75500	356http://seaworld.com/	2014-12-10	qlpatch	Uncertain	1
viveca	274	274	99af803c0020d89e37134f174d897775	358http://seaworld.com/	2014-12-10	qlpatch	Uncertain	3
viveca	274	274	cc79fb74cb1193bbd6a7ca823903867c	359http://seaworld.com/	2014-12-10	qlpatch	Uncertain	4
viveca	274	274	eea5762c28efdb01422781af19c15478	357http://seaworld.com/	2014-12-10	qlpatch	Uncertain	2
viveca	283	283	fa3055ad9128876786fdf20078640aa0	1639https://rewardsrus.toysrus.com/	2014-12-10	qlpatch	Uncertain	0
viveca	284	284	526c7dd5c241bd532532af6fa858ddf8	376http://www.howardstern.com/	2014-12-10	qlpatch	Uncertain	1
viveca	284	284	8a45ebfbc37dc52e15c4b62acf09cc6a	378http://www.howardstern.com/	2014-12-10	qlpatch	Definitely NO	3
viveca	284	284	8e5f745b180eb59b82d1cc4d04a87dc6	379http://www.howardstern.com/	2014-12-10	qlpatch	Uncertain	4
viveca	284	284	9b4e00a7853e7f4b81f0734edb09ff5d	375http://www.howardstern.com/	2014-12-10	qlpatch	Uncertain	0
viveca	284	284	a6ac80f0e3db029c03d6178821fcf3de	380http://www.howardstern.com/	2014-12-10	qlpatch	Uncertain	5
viveca	284	284	c76aba86859257c3833965995a1ac027	377http://www.howardstern.com/	2014-12-10	qlpatch	Definitely YES	2
viveca	285	285	4208e7858f42db4aee4cfb6c5a26d668	373http://www.thrifty.com/	2014-12-10	qlpatch	Uncertain	3
viveca	285	285	8afaedc4a4919089ecbce41a81e84520	371http://www.thrifty.com/	2014-12-10	qlpatch	Uncertain	1
viveca	285	285	94559c4ee61edabe97dea86ee53320f2	370http://www.thrifty.com/	2014-12-10	qlpatch	Uncertain	0
viveca	285	285	9ee942ca877984f1153bcd0af73aae74	374http://www.thrifty.com/	2014-12-10	qlpatch	Definitely NO	4
viveca	285	285	fd8ed1258e1a9c1d3c3dd101d4c516b9	372http://www.thrifty.com/	2014-12-10	qlpatch	Uncertain	2
viveca	299	299	018ea1ede43a1ec04d1c51005b462fd4	433http://jobs.suntrust.com/	2014-12-10	qlpatch	Definitely NO	1
viveca	299	299	11724deaf28f9c421d75cba9afd04924	434http://jobs.suntrust.com/	2014-12-10	qlpatch	Uncertain	2
viveca	299	299	28bb2c81d809550c647a30f4f625cf32	436http://jobs.suntrust.com/	2014-12-10	qlpatch	Definitely NO	4
viveca	299	299	3de7f12a29d246b15233ff6c64407cfd	432http://jobs.suntrust.com/	2014-12-10	qlpatch	Uncertain	0
viveca	299	299	65a8fbc329c5579a585ebae3b7366635	435http://jobs.suntrust.com/	2014-12-10	qlpatch	Definitely NO	3
viveca	299	299	eb7be8fac35258f6c82b93c5b77c7184	437http://jobs.suntrust.com/	2014-12-10	qlpatch	Definitely NO	5
viveca	300	300	19992ffc1cfe267aa88734f061573c85	1665http://www.progressiveagent.com/	2014-12-11	qlpatch	Uncertain	4
viveca	300	300	300b128a7ce574406b978b21cbf04cbf	1664http://www.progressiveagent.com/	2014-12-11	qlpatch	Uncertain	3
viveca	300	300	b2b3505b0211dbf9af82235ae4a2d232	1663http://www.progressiveagent.com/	2014-12-11	qlpatch	Uncertain	2
viveca	300	300	b997424fbb57369b0ce09672229273ad	1662http://www.progressiveagent.com/	2014-12-11	qlpatch	Uncertain	1
viveca	300	300	dae87e8ab28ac52e4d5e79b3b95107ef	1661http://www.progressiveagent.com/	2014-12-11	qlpatch	Uncertain	0
viveca	311	311	2d7f7e5fafb664af437155f950621252	1689https://www.citizens-bank.com/	2014-12-11	qlpatch	Definitely YES	5
viveca	311	311	4225a4ce1bd5566461fd0f9353c17434	1684https://www.citizens-bank.com/	2014-12-11	qlpatch	Uncertain	0
viveca	311	311	5eccb01a88b33b07276cfc8287e8200f	1686https://www.citizens-bank.com/	2014-12-11	qlpatch	Uncertain	2
viveca	311	311	9eaa0b017079e28a758622a922130649	1687https://www.citizens-bank.com/	2014-12-11	qlpatch	Uncertain	3
viveca	311	311	d94254949f2f95b8de3f3ec2984c2792	1688https://www.citizens-bank.com/	2014-12-11	qlpatch	Uncertain	4
viveca	311	311	dc3a70cfe7550da132327c28fa9a0363	1685https://www.citizens-bank.com/	2014-12-11	qlpatch	Uncertain	1
viveca	312	312	6fb13f7f854e28c5c36a7ca3fa1ff0ec	1690http://www.vistaprintdeals.com/	2014-12-10	qlpatch	Definitely NO	0
viveca	316	316	0b58cbd7c64101fc4e8cef4ccb5bdaef	495http://www.toysrusinc.com/	2014-12-10	qlpatch	Uncertain	3
viveca	316	316	1e22205045cc5f2af8a12e6bd71acac9	492http://www.toysrusinc.com/	2014-12-10	qlpatch	Definitely YES	0
viveca	316	316	9e2811c3002c2d1057009afab6590130	493http://www.toysrusinc.com/	2014-12-10	qlpatch	Uncertain	1
viveca	316	316	a2a959ad153deb13eea8fd43c5aabc87	494http://www.toysrusinc.com/	2014-12-10	qlpatch	Uncertain	2
viveca	316	316	d762b53473daa00f212fea2877954a45	496http://www.toysrusinc.com/	2014-12-10	qlpatch	Definitely YES	4
viveca	329	329	49ef27b3d6563dd81d52fd9727444d61	520http://www.farmers.com/	2014-12-10	qlpatch	Uncertain	3
viveca	329	329	94020a1f479b8ffeb7f4e268d93dd1b3	517http://www.farmers.com/	2014-12-10	qlpatch	Uncertain	0
viveca	329	329	a1f904783bd1ac2ae9f3732c7c05292c	522http://www.farmers.com/	2014-12-10	qlpatch	Uncertain	5
viveca	329	329	d5fbc6a3c5d666b17f87bdfe2ebb1557	518http://www.farmers.com/	2014-12-10	qlpatch	Uncertain	1
viveca	329	329	f0b8d97c2faf05311dfe25799c29585f	521http://www.farmers.com/	2014-12-10	qlpatch	Definitely YES	4
viveca	329	329	f5ac531704caa176cc0afcf3c0d9485d	519http://www.farmers.com/	2014-12-10	qlpatch	Definitely YES	2
viveca	335	335	16f665a0c150b9a2a04b128b26ab6ead	546http://www.mayoclinic.org/	2014-12-10	qlpatch	Uncertain	4
