m._domain_url	m._ql_url	m._ql_title	a.linkquality	a.linklowquality	a.titlequality	a.titlerewritten	a.qlreplacements
http://www.femandjoy.com/	http://www.femandjoy.com/crtr/cgi/out.cgi?id=159&l=bottom_thumb_top&trade=http://www.pure-femjoy.com	Pure <b>Nude</b>	Probably likely		Good		
http://www.femandjoy.com/	http://www.femandjoy.com/crtr/cgi/out.cgi?id=278&l=bottom_thumb_top&trade=http://www.art-nude-girls.com	Art <b>Nude </b>Girls	Probably likely		Excellent		
http://www.femandjoy.com/	http://www.femandjoy.com/crtr/cgi/out.cgi?id=183&l=bottom_thumb_top&trade=http://www.tastyass.com/	Nice Ass	Probably not likely	Topic too specific	Good		
http://www.femandjoy.com/	http://www.femandjoy.com/crtr/cgi/out.cgi?id=63&tag=toplist&trade=http://www.outdoornudegirls.com/main.php	Outdoor <b>Nudes</b>	Probably likely		Excellent		
http://login.readingplus.com/	https://student.readingplus.com/seereader/api/sec/login	<b>Student </b>Login	Very likely		Excellent		
http://login.readingplus.com/	https://login.readingplus.com/37.html	Reading Plus® Login	Probably likely		Good		
http://login.readingplus.com/	https://help.readingplus.com/	<b>Plus </b>Remote Support	Definitely not likely	404	NJ		
http://login.readingplus.com/	https://teacher.readingplus.com/athena/api/home	<b>Educator Login</b>	Very likely		Good		
http://login.readingplus.com/	http://status.readingplus.com/	Application Status	Probably not likely	Topic too specific	Bad	Server Status	
http://login.readingplus.com/	https://learn.readingplus.com/	Learn.Readingplus.<b>Com</b>	Probably likely		Fair	Home	
http://www.noradsanta.org/	http://www.noradsanta.org/ja/track3d.html	Google Earth	Probably not likely	Time-sensitive	NJ		NA: Seed website closed until Dec 1st 2015
http://www.noradsanta.org/	http://holidayhub.noradsanta.org/	Thinkship	Definitely not likely	404	NJ		NA: Seed website closed until Dec 1st 2015
http://www.noradsanta.org/	http://www.noradsanta.org/?noradHq	NORAD <b>Santa Tracker</b>	Probably not likely	Time-sensitive	NJ		NA: Seed website closed until Dec 1st 2015
http://www.noradsanta.org/	http://www.noradsanta.org/en/howtrack.html	howtrack	Probably not likely	Time-sensitive	NJ		NA: Seed website closed until Dec 1st 2015
http://www.noradsanta.org/	http://www.noradsanta.org/en/downloads.php	downloads of Christmas activities and songs	Probably not likely	Time-sensitive	NJ		NA: Seed website closed until Dec 1st 2015
http://www.noradsanta.org/	http://www.noradsanta.org/ja/track.html	<b>Track</b>	Probably not likely	Time-sensitive	NJ		NA: Seed website closed until Dec 1st 2015
https://www.cityofchicago.org/city/en.html	http://www.cityofchicago.org/city/en/depts/dhr/provdrs/emp.html	Employment Services	Probably not likely	Topic too specific	Excellent		
https://www.cityofchicago.org/city/en.html	http://www.cityofchicago.org/city/en/chicagogovt.html	Chicago Government	Probably likely		Excellent		
https://www.cityofchicago.org/city/en.html	http://www.cityofchicago.org/city/en/progs/emp.html	Jobs	Probably likely		Excellent		
https://www.cityofchicago.org/city/en.html	http://www.cityofchicago.org/city/en/svcs/iwantto.pay_for_buy.html	Pay For/Buy	Probably not likely	Topic too specific	Good		
https://www.cityofchicago.org/city/en.html	http://www.cityofchicago.org/city/en/depts.html	Departments	Very likely		Good		
https://www.cityofchicago.org/city/en.html	http://www.cityofchicago.org/city/en/svcs/find.html	<b>City </b>Services	Probably likely		Good		
http://www.wilsontimes.com/	http://www.wilsontimes.com/signin/	Sign In	Probably likely		Excellent		
http://www.wilsontimes.com/	http://www.wilsontimes.com/Life/Weddings/	Weddings	Probably not likely	Topic too specific	Excellent		
http://www.wilsontimes.com/	http://obituaries.wilsontimes.com/	OBITUARIES	Probably not likely	Topic too specific	Fair	Obituaries	
http://www.wilsontimes.com/	http://www.wilsontimes.com/Sports/	Sports	Very likely		Excellent		
http://www.wilsontimes.com/	http://www.wilsontimes.com/News/Local/	Local <b>News</b>	Very likely		Excellent		
http://www.wilsontimes.com/	http://www.wilsontimes.com/classifieds/	CLASSIFIEDS	Probably likely		Fair	Classifieds	
http://tvlistings.timewarnercable.com/	http://tvlistings.timewarnercable.com/digitalcable/findTvListings/viewChannelLineUp/?headendId=NY31519X	Find Your Channel Listings	Probably likely		Fair	Channel Listings	
http://tvlistings.timewarnercable.com/	http://business.timewarnercable.com/services/tv.html	<b>Cable </b>Tv, HDTV	Probably likely		Fair	Services	
http://tvlistings.timewarnercable.com/	https://rebuild.timewarnercable.com/socal/learn/cable/guide/	The <b>Guide</b>	Very likely		Excellent		
http://tvlistings.timewarnercable.com/	http://mtvlistings.timewarnercable.com/lineup/	Change Lineup	Probably likely		Good		
http://tvlistings.timewarnercable.com/	http://tvlistings.timewarnercable.com/findTvListings/viewChannelLineUp/?headendId=KY64345X&zipCode=40391	<b>List </b>Channels	Probably likely		Good		
http://tvlistings.timewarnercable.com/	http://www.timewarnercable.com/en/tv/channels-lineup.html	Channels	Very likely		Excellent		
https://www2.illinois.gov/	http://www.illinois.gov/Pages/Forms.aspx	Forms	Very likely		Excellent		
https://www2.illinois.gov/	http://www2.illinois.gov/Pages/OnlineServices.aspx	Online Services	Very likely		Excellent		
https://www2.illinois.gov/	http://www2.illinois.gov/Pages/Agencies.aspx	Agencies	Probably likely		Excellent		
https://www2.illinois.gov/	http://www2.illinois.gov/cms/Pages/default.aspx	CMS : Home	Probably likely		Fair	CMS	
https://www2.illinois.gov/	http://tax.illinois.gov/	Taxes	Very likely		Excellent		
https://www2.illinois.gov/	http://www.illinois.gov/employment/Pages/default.aspx	Employment: Employment	Probably likely		Fair	Employment	
http://realnakedcelebrities.com/	http://www.realnakedcelebrities.com/tx/out.php?t=abc-celebs.com	ABC <b>Celebs</b>	Definitely not likely	Low quality	Bad		Site appears to be generally low quality click-bait.
http://realnakedcelebrities.com/	http://www.realnakedcelebrities.com/tx/out.php?s=20&u=http://www.freecelebritymoviearchive.com/tgp2v5/alicia_silverstone/index.php?id=1886&site=15&tr=16	Alicia Silverstone	Definitely not likely	Low quality	Bad		Site appears to be generally low quality click-bait.
http://realnakedcelebrities.com/	http://www.realnakedcelebrities.com/tx/out.php?s=20&u=http://www.youngluvmovies.com/beyonce-knowles-naked_55.htm	Beyonce Knowles	Definitely not likely	Low quality	Bad		Site appears to be generally low quality click-bait.
http://realnakedcelebrities.com/	http://www.realnakedcelebrities.com/tx/out.php?s=20&u=http://www.freecelebritymoviearchive.com/tgp2v5/kim_basinger/index.php?id=1886&site=15&tr=18	Kim Basinger	Definitely not likely	Low quality	Bad		Site appears to be generally low quality click-bait.
http://realnakedcelebrities.com/	http://www.realnakedcelebrities.com/tx/register.php	Alyssa Milano	Definitely not likely	Low quality	Bad		Site appears to be generally low quality click-bait.
http://realnakedcelebrities.com/	http://www.realnakedcelebrities.com/tx/out.php?s=20&u=http://www.freeadultarchives2.com/cmf/fhmg/jordan/jordan.php?id=1886&site=23&tr=39	Jordan	Definitely not likely	Low quality	Bad		Site appears to be generally low quality click-bait.
https://jet.asmnet.com/	https://password.asmnet.com/reset.cgi	Reset Your Password	Definitely not likely	Topic too specific	Excellent		Jobs, News, Events
https://jet.asmnet.com/	http://asmnet.com/Pages/Associate-Login.aspx	Associate Login	Very likely		Excellent		Jobs, News, Events
https://jet.asmnet.com/	http://www.asmnet.com/	<b>Advantage</b>	Probably likely		Fair	Home	Jobs, News, Events
https://jet.asmnet.com/	http://jobs.asmnet.com/	Retail Sales Jobs	Probably not likely	Topic too specific	Excellent		Jobs, News, Events
https://jet.asmnet.com/	http://jm.asmnet.com/	<b>Jet Mobile</b>	Probably not likely	Topic too specific	Fair	Mobile Login	Jobs, News, Events
https://jet.asmnet.com/	https://password.asmnet.com/change.cgi	Change Your Password	Definitely not likely	Topic too specific	Excellent		Jobs, News, Events
http://www2.illinois.gov/	http://www2.illinois.gov/Pages/OnlineServices.aspx	Online Services	Very likely		Excellent		
http://www2.illinois.gov/	http://www.illinois.gov/Pages/Forms.aspx	Forms	Very likely		Excellent		
http://www2.illinois.gov/	http://tax.illinois.gov/	Taxes	Very likely		Excellent		
http://www2.illinois.gov/	http://www.illinois.gov/employment/Pages/default.aspx	Employment: Employment	Probably likely		Bad	Employment	
http://www2.illinois.gov/	http://www2.illinois.gov/cms/Pages/default.aspx	CMS : Home	Probably likely		Fair	CMS	
http://www2.illinois.gov/	http://www2.illinois.gov/Pages/Agencies.aspx	Agencies	Probably likely		Excellent		
http://inmatelocator.cdcr.ca.gov/	http://visitorreservations.cdcr.ca.gov/	Vpass	Probably likely		Fair	VPASS	
http://inmatelocator.cdcr.ca.gov/	http://www.cdcr.ca.gov/Facilities_Locator/index.html	Find a Facility	Very likely		Excellent		
http://inmatelocator.cdcr.ca.gov/	http://www.cdcr.ca.gov/	About <b>CDCR</b>	Probably likely		Excellent		
http://inmatelocator.cdcr.ca.gov/	http://www.ca.gov/OnlineServices/OS_Government_locator.html	<b>Inmate Locator</b>	Very likely		Excellent		
http://inmatelocator.cdcr.ca.gov/	http://www.cdcr.ca.gov/Visitors/Inmate_Locator.html	<b>Find </b>an Inmate	Very likely		Fair	Visitation	
http://inmatelocator.cdcr.ca.gov/	http://www.cdcr.ca.gov/Prisons/	<b>Prisons</b>	Probably likely		Good		
https://www.krogerfeedback.com/	http://www.krogerfeedback.com/DContent.aspx?Page=SweepstakesRules&c=435002	<b>Feedback Survey</b>	Probably likely		Fair	Survey Swepstakes	
https://www.krogerfeedback.com/	https://www.krogerfeedback.com/Index.aspx?LanguageID=es-US	Español	Probably likely		Excellent		
https://www.krogerfeedback.com/	http://www.krogerfeedback.com/PContent.aspx?Page=Winners&c=510703	Sweepstakes Winners	Probably not likely	Topic too specific	Excellent		
https://www.krogerfeedback.com/	http://www.krogerfeedback.com/DContent.aspx?Page=SweepstakesRules&c=193918	Sweepstakes Rules	Probably likely		Good		
https://www.krogerfeedback.com/	https://www.krogerfeedback.com/(S(kxddmdfbf5ma0i1wi3koaxqh))/PContent.aspx?Page=Winners&c=084905	Survey Sweepstakes	Probably not likely	Topic too specific	Bad	Sweepstakes Winners	
https://www.krogerfeedback.com/	http://www.krogerfeedback.com/DContent.aspx?Page=SweepstakesRules&c=220520	Survey Monthly	Probably likely		Fair	Monthly Sweepstakes	
https://vp.crossmark.com/	http://webcast.crossmark.com/Public/DedWeb/index.asp	<b>CROSSMARKConnect</b>	NJ		NJ		Our Work
https://vp.crossmark.com/	https://vp.crossmark.com/LoginHelp.htm	salestrak login - - a leading sales and marketing	Very likely		Fair	Login	Our Work
https://vp.crossmark.com/	http://jobs.crossmark.com/	CAREERS	Very likely		Fair	Careers	Our Work
https://vp.crossmark.com/	http://www.crossmark.com/	<b>CROSSMARK</b>, Inc	Probably likely		Fair	Home	Our Work
https://vp.crossmark.com/	http://www.crossmark.com/?s=sales+track	<b>Sales Track</b>	Definitely not likely	Other	Good		Our Work
https://vp.crossmark.com/	https://ithelp.crossmark.com/	It <b>Help </b>Portal	Very likely		Fair	IT Help Portal	Our Work
http://www.horsetrailerworld.com/home/newhome.asp	http://www.horsetrailerworld.com/Home/searchgallery.asp	Models for Your Enjoyment	Probably not likely	Topic too specific	Bad	Gallery	Trailer Companies
http://www.horsetrailerworld.com/home/newhome.asp	http://www.horsetrailerworld.com/Search/TrailerSearch.aspx	Search Trailers	Very likely		Excellent		Trailer Companies
http://www.horsetrailerworld.com/home/newhome.asp	http://www.horsetrailerworld.com/home/searchtrucks.asp	Trucks	Very likely		Fair	Search Trucks	Trailer Companies
http://www.horsetrailerworld.com/home/newhome.asp	http://www.horsetrailerworld.com/forum/thread-view.asp?threadid=19117&posts=5	Outlaw LQ	Definitely not likely	Topic too specific	Good		Trailer Companies
http://www.horsetrailerworld.com/home/newhome.asp	http://www.horsetrailerworld.com/forum/category-view.asp	Category / Forum Listings	Probably likely		Bad	Forums	Trailer Companies
http://www.horsetrailerworld.com/home/newhome.asp	http://www.horsetrailerworld.com/home/dealers.asp	Dealers	Very likely		Good		Trailer Companies
http://www.devargasfuneral.com/	http://devargasfuneral.com/about_us/history.html	History	Probably likely		Excellent		
http://www.devargasfuneral.com/	http://devargasfuneral.com/page_manager/obit_list.php	<b>Current Obituaries</b>	Probably likely		Good		
http://www.devargasfuneral.com/	http://devargasfuneral.com/about_us/staff.html	Staff	Probably likely		Fair	Our Staff	
http://www.devargasfuneral.com/	http://devargasfuneral.com/about_us/facilities.html	Facilities	Very likely		Excellent		
http://www.devargasfuneral.com/	http://devargasfuneral.com/contact_us/contact_us.html	Contact Us	Very likely		Excellent		
http://www.devargasfuneral.com/	http://devargasfuneral.com/services/service_options.html	Service Options	Very likely		Excellent		
http://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/scanner/en-gb/default.aspx	Safety Scanner	Very likely		Good		
http://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/scanner/en-ca/default.aspx	<b>Microsoft </b>Safety <b>Scanner</b>	Very likely		Excellent		
http://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/portal/threat/threats.aspx	Active Malware	Probably not likely	Topic too specific	Bad	Malware Encyclopedia	
http://www.microsoft.com/security/scanner/en-us/default.aspx	http://support.microsoft.com/gp/cu_sc_virsec_master	<b>Virus </b>and Security Solution	Very likely		Fair		
http://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/pc-security/malware-removal.aspx	<b>Malware </b>Removal Tool	Very likely		Excellent		
http://www.microsoft.com/security/scanner/en-us/default.aspx	http://www.microsoft.com/security/portal/Definitions/ADL.aspx	Get The Latest Definitions	Probably likely		Fair	Latest Definitions	
http://www.husqvarna.com/us/home/	http://www.husqvarna.com/us/products/chainsaws/husqvarna-chainsaws-for-homeowners/	<b>Chainsaws</b>	Probably likely		Excellent		
http://www.husqvarna.com/us/home/	http://www.husqvarna.com/us/products/blowers/husqvarna-blowers-for-homeowners/	Blowers	Probably likely		Excellent		
http://www.husqvarna.com/us/home/	http://www.husqvarna.com/us/products/	Products	Very likely		Excellent		
http://www.husqvarna.com/us/home/	http://www.husqvarna.com/us/dealers/dealer-locator/	Dealer Locator	Very likely		Excellent		
http://www.husqvarna.com/us/home/	http://www.husqvarna.com/us/products/lawn-mowers/husqvarna-lawn-mowers-for-homeowners/	Lawn Mowers	Probably likely		Excellent		
http://www.husqvarna.com/us/home/	http://www.husqvarna.com/us/products/garden-tractors/husqvarna-garden-tractors-for-homeowners/	Tractors	Probably likely		Excellent		
http://music.youtube.com/	http://www.youtube.com/channel/UCE80FOXpJydkkMo-BYoJdEg	Pop Music	Very likely		Excellent		
http://music.youtube.com/	http://www.youtube.com/channel/UC-9-kyTW8ZkZNDHQJ6FgpwQ	<b>Music</b>	Probably likely		Excellent		
http://music.youtube.com/	http://www.youtube.com/show/freemusic	<b>Free Music</b>	Probably not likely	Topic too specific	Excellent		
http://music.youtube.com/	http://www.youtube.com/videos	<b>Videos</b>	Very likely		Fair	Popular	
http://music.youtube.com/	http://www.m.youtube.com/	Home	Probably not likely	Other	Bad	Google	
http://music.youtube.com/	http://www.youtube.com/channel/UCF0pVplsI8R5kcAqgtoRqoA	Popular on <b>YouTube</b>	Very likely		Fair	Popular	
https://search.swagbucks.com/	http://maintenance.swagbucks.com/	<b>Swagbucks </b>Maintenance	Definitely not likely	Other	Excellent		Shop
https://search.swagbucks.com/	http://search.swagbucks.com/p/login	Log In	Very likely		Excellent		Shop
https://search.swagbucks.com/	http://blog.swagbucks.com/	<b>Swag Bucks </b>Blog	Probably likely		Fair	Blog	Shop
https://search.swagbucks.com/	http://video.swagbucks.com/	<b>Swagbucks </b>TV	Probably likely		Good		Shop
https://search.swagbucks.com/	http://help.swagbucks.com/home	<b>Swagbucks </b>Help Center	Probably likely		Excellent		Shop
